monthly_rent_dkk,fair_value_dkk,asking_start_dkk,accepted_discount_pct,time_on_market_days,price_cuts,month_listed,listing_channel,neighbourhood,type,floor_area_m2,furnished,utilities_included,bathroom_private,kitchen_private,lease_flex,deposit_months,building_year,energy_rating,floor,total_floors,elevator,distance_to_centre_km,distance_to_AAU_km,commute_time_bus_min,market_tightness
3690.0,3496.0,3690.0,0.0,3,0,5,private_portal,Aalborg Øst,studio,42.2,1,0,1,0,fixed,3,1953,G,3,3,0,4.27,0.6,5.7,1.01
2724.0,2600.0,2724.0,0.0,0,0,4,studiebolig_central,Centrum,dorm_room,18.9,1,1,1,1,fixed,3,1994,D,2,5,0,0.2,4.76,23.0,1.0
2627.0,2600.0,2627.0,0.0,6,0,2,studiebolig_central,Centrum,dorm_room,15.3,1,1,1,0,fixed,4,2016,A,0,3,1,0.41,3.67,19.4,0.97
7603.0,7603.0,7603.0,0.0,0,0,6,studiebolig_central,Centrum,1br,65.3,0,0,1,1,open-ended,3,2004,C,3,6,0,0.2,2.85,14.9,1.03
2639.0,2600.0,2639.0,0.0,6,0,4,private_portal,Centrum,dorm_room,21.6,1,0,1,1,open-ended,3,1976,F,5,5,1,0.7,3.11,20.6,1.0
2600.0,2600.0,2742.0,0.0518,43,1,5,private_portal,Nørresundby,shared_room,27.9,1,1,1,0,fixed,3,2020,B,1,2,0,2.74,4.83,29.4,1.01
3400.0,3400.0,3400.0,0.0,2,0,9,private_portal,Centrum,studio,31.1,0,0,1,0,fixed,3,1972,G,3,3,0,1.71,4.24,26.0,1.04
2629.0,2600.0,2629.0,0.0,9,0,6,private_portal,Aalborg Øst,shared_room,25.0,1,0,1,0,open-ended,3,1958,F,0,3,0,3.19,1.51,12.5,1.03
4218.0,4043.0,4218.0,0.0,6,0,7,studiebolig_central,Centrum,studio,33.4,0,0,1,1,fixed,3,2019,C,3,5,0,0.57,2.71,21.7,1.04
5482.0,5413.0,5646.0,0.029,23,1,4,private_portal,Vestbyen,studio,45.7,1,0,1,1,fixed,3,2018,A,2,3,0,1.74,4.48,22.7,1.0
5122.0,5000.0,5290.0,0.0318,30,1,7,private_portal,Nørresundby,1br,50.9,0,0,1,1,open-ended,3,1954,E,0,2,0,0.95,4.41,23.3,1.04
3400.0,3400.0,3400.0,0.0,5,0,1,studiebolig_central,Vestbyen,studio,23.6,1,1,1,1,fixed,3,1990,D,2,2,1,1.92,4.71,28.4,0.96
3997.0,3922.0,3997.0,0.0,12,0,6,studiebolig_central,Centrum,studio,35.5,1,0,1,1,fixed,2,1978,E,3,4,0,1.33,3.61,25.0,1.03
2754.0,2728.0,2754.0,0.0,9,0,6,private_portal,Aalborg Øst,shared_room,35.0,1,0,1,0,open-ended,2,1965,E,1,3,0,3.07,2.32,22.6,1.03
2674.0,2600.0,2674.0,0.0,15,0,6,private_portal,Hasseris,dorm_room,14.0,1,1,0,0,open-ended,2,1961,E,1,3,0,1.77,3.69,20.3,1.03
6223.0,6223.0,6223.0,0.0,6,0,3,private_portal,Centrum,1br,43.8,1,0,1,1,open-ended,3,2017,C,2,4,0,0.2,4.22,21.0,0.99
2690.0,2600.0,2690.0,0.0,0,0,5,studiebolig_central,Øgadekvarteret,dorm_room,20.9,1,1,0,1,fixed,3,1989,D,2,5,0,1.88,2.35,17.5,1.01
3430.0,3430.0,3430.0,0.0,1,0,2,private_portal,Nørresundby,studio,34.4,1,1,1,1,fixed,3,1970,F,0,5,0,0.84,5.16,25.2,0.97
3904.0,3784.0,3904.0,0.0,21,0,1,private_portal,Vestbyen,studio,36.1,1,1,1,1,fixed,3,2004,E,2,3,0,1.63,3.95,24.5,0.96
2658.0,2600.0,2658.0,0.0,6,0,8,private_portal,Hasseris,shared_room,18.5,0,1,1,0,fixed,4,1955,G,5,5,1,1.95,4.82,28.1,1.08
7500.0,7500.0,7500.0,0.0,12,0,3,private_portal,Vestbyen,2br,66.1,0,0,1,1,open-ended,3,1981,F,1,3,1,2.69,4.13,20.1,0.99
3723.0,3400.0,3723.0,0.0,1,0,7,studiebolig_central,Øgadekvarteret,studio,33.7,0,0,1,1,fixed,2,1985,F,4,5,1,2.28,2.43,16.8,1.04
11239.0,10713.0,11570.0,0.0286,22,1,4,private_portal,Hasseris,2br,72.3,0,0,1,1,fixed,4,2010,C,5,5,1,1.15,4.44,22.6,1.0
7500.0,7500.0,7500.0,0.0,4,0,5,studiebolig_central,Nørresundby,2br,68.7,1,1,1,1,fixed,3,1971,E,1,3,1,2.34,3.32,20.4,1.01
5276.0,5000.0,5276.0,0.0,11,0,4,studiebolig_central,Aalborg Øst,1br,40.9,1,0,0,1,fixed,2,1962,E,0,2,0,3.83,0.24,6.5,1.0
7555.0,7500.0,7861.0,0.0389,24,1,3,studiebolig_central,Vestbyen,2br,69.8,0,0,1,1,fixed,2,1950,F,2,2,0,1.77,3.9,23.0,0.99
2703.0,2600.0,2775.0,0.0259,12,1,3,private_portal,Nørresundby,dorm_room,24.0,0,0,1,0,fixed,4,1971,E,0,3,0,2.02,5.47,26.9,0.99
2671.0,2600.0,2671.0,0.0,0,0,6,studiebolig_central,Aalborg Øst,dorm_room,25.1,1,1,1,0,fixed,3,2022,C,1,2,1,4.05,1.17,12.8,1.03
6082.0,5884.0,6376.0,0.0461,49,1,7,private_portal,Aalborg Øst,1br,65.5,0,1,1,1,open-ended,3,2021,B,2,2,1,3.97,1.43,18.3,1.04
3959.0,3850.0,4063.0,0.0256,16,1,6,studiebolig_central,Centrum,studio,34.4,1,1,1,1,fixed,2,1997,D,3,4,0,1.21,3.77,17.5,1.03
10386.0,9800.0,10386.0,0.0,4,0,6,studiebolig_central,Hasseris,1br,67.0,0,0,1,1,fixed,4,1993,C,1,2,0,1.62,4.52,19.9,1.03
7982.0,7500.0,7982.0,0.0,7,0,2,private_portal,Vestbyen,2br,67.1,0,0,1,1,open-ended,3,2021,C,2,2,1,2.87,3.51,17.5,0.97
2600.0,2600.0,2600.0,0.0,5,0,8,private_portal,Centrum,dorm_room,16.0,1,1,1,0,open-ended,3,2013,D,6,6,1,0.48,2.85,23.0,1.08
2675.0,2600.0,2806.0,0.0467,19,1,1,private_portal,Øgadekvarteret,dorm_room,14.8,0,1,0,1,open-ended,2,2018,C,3,5,0,1.18,3.26,20.2,0.96
3427.0,3400.0,3532.0,0.0297,32,1,6,studiebolig_central,Skalborg,studio,35.0,1,0,1,1,fixed,3,2010,C,0,2,0,5.32,6.6,36.2,1.03
5062.0,5000.0,5177.0,0.0222,18,1,2,private_portal,Centrum,1br,41.8,1,0,1,1,open-ended,4,1966,E,1,4,0,0.2,3.62,18.7,0.97
3149.0,3010.0,3149.0,0.0,11,0,8,studiebolig_central,Hasseris,dorm_room,24.0,1,1,1,1,fixed,4,1969,G,4,4,0,3.64,4.07,26.1,1.08
2668.0,2600.0,2668.0,0.0,3,0,7,studiebolig_central,Aalborg Øst,shared_room,20.9,1,1,0,0,fixed,3,1994,D,4,5,1,4.7,0.98,15.5,1.04
2702.0,2600.0,2702.0,0.0,5,0,5,private_portal,Øgadekvarteret,dorm_room,18.5,1,1,0,0,fixed,3,1950,E,4,4,0,1.53,2.61,16.4,1.01
2654.0,2600.0,2716.0,0.0228,45,1,9,private_portal,Nørresundby,shared_room,18.5,1,1,0,0,open-ended,3,1990,C,1,2,0,2.85,4.96,31.7,1.04
2644.0,2600.0,2824.0,0.0637,60,1,4,private_portal,Nørresundby,shared_room,13.5,1,1,1,1,fixed,3,2020,B,1,2,0,2.61,3.13,22.9,1.0
3666.0,3488.0,3747.0,0.0216,25,1,3,studiebolig_central,Aalborg Øst,studio,37.7,1,0,1,1,fixed,2,1978,D,0,2,0,3.49,0.2,9.7,0.99
3516.0,3400.0,3516.0,0.0,10,0,2,studiebolig_central,Vestbyen,studio,35.2,1,0,0,1,fixed,3,1953,G,3,3,0,1.37,3.27,22.2,0.97
5196.0,5000.0,5376.0,0.0335,60,1,2,private_portal,Aalborg Øst,1br,41.9,0,0,1,1,fixed,3,1982,E,3,4,1,3.0,0.39,9.8,0.97
5365.0,5303.0,5365.0,0.0,2,0,5,private_portal,Vestbyen,studio,43.8,0,0,1,1,open-ended,2,2017,A,0,2,1,1.29,5.04,28.9,1.01
2702.0,2600.0,2702.0,0.0,22,0,5,private_portal,Øgadekvarteret,shared_room,15.2,0,0,1,0,fixed,3,2004,D,5,5,1,2.15,3.99,20.9,1.01
10902.0,10902.0,10902.0,0.0,2,0,5,private_portal,Centrum,2br,83.4,0,0,1,1,open-ended,3,1993,D,4,5,1,1.91,4.66,23.9,1.01
2600.0,2600.0,2600.0,0.0,0,0,8,private_portal,Aalborg Øst,dorm_room,12.2,1,0,1,0,open-ended,4,1995,E,0,2,0,3.24,0.67,15.2,1.08
2600.0,2600.0,2600.0,0.0,6,0,6,private_portal,Nørresundby,dorm_room,14.7,1,1,1,0,fixed,2,1994,E,1,2,0,2.01,5.52,25.4,1.03
3400.0,3400.0,3400.0,0.0,1,0,6,studiebolig_central,Vestbyen,studio,34.9,0,0,1,1,open-ended,3,1938,G,2,4,0,2.13,4.78,25.0,1.03
2608.0,2600.0,2608.0,0.0,9,0,1,private_portal,Øgadekvarteret,shared_room,18.5,1,1,1,0,open-ended,2,1985,E,4,4,0,1.4,2.22,14.4,0.96
3523.0,3523.0,3523.0,0.0,0,0,8,studiebolig_central,Øgadekvarteret,studio,37.9,1,0,1,1,fixed,2,1965,E,4,4,1,2.45,3.12,21.3,1.08
6581.0,6454.0,6581.0,0.0,6,0,4,private_portal,Centrum,1br,48.9,0,0,1,1,fixed,2,2023,C,5,5,1,0.57,3.38,20.5,1.0
8013.0,7500.0,8013.0,0.0,0,0,5,studiebolig_central,Aalborg Øst,2br,78.3,1,0,1,1,fixed,3,1964,F,0,2,0,4.51,0.73,12.3,1.01
5877.0,5877.0,5877.0,0.0,18,0,3,private_portal,Aalborg Øst,1br,57.1,0,1,1,1,fixed,3,1970,E,0,2,1,4.63,1.18,13.5,0.99
4824.0,4811.0,4824.0,0.0,1,0,2,studiebolig_central,Centrum,studio,45.6,0,1,1,1,fixed,4,1949,F,3,3,0,1.12,3.71,18.8,0.97
10325.0,10325.0,10325.0,0.0,1,0,9,studiebolig_central,Centrum,2br,80.4,0,0,1,1,fixed,1,1966,E,4,4,0,0.39,3.46,24.9,1.04
2600.0,2600.0,2600.0,0.0,0,0,1,private_portal,Øgadekvarteret,shared_room,19.6,1,1,0,0,fixed,3,1997,D,3,6,0,2.01,2.76,18.3,0.96
2600.0,2600.0,2600.0,0.0,7,0,2,private_portal,Centrum,shared_room,24.5,0,0,1,1,open-ended,4,1964,G,5,8,1,0.35,3.22,22.9,0.97
2647.0,2600.0,2647.0,0.0,2,0,5,studiebolig_central,Centrum,shared_room,24.9,1,0,1,1,fixed,2,2010,C,1,3,1,0.2,4.76,20.9,1.01
2634.0,2600.0,2634.0,0.0,5,0,3,studiebolig_central,Centrum,dorm_room,18.2,1,1,1,0,fixed,2,1974,E,1,5,1,0.7,2.35,20.5,0.99
3578.0,3449.0,3578.0,0.0,19,0,7,studiebolig_central,Aalborg Øst,studio,41.9,0,0,1,1,fixed,2,2013,C,1,2,1,3.93,2.13,11.5,1.04
3532.0,3467.0,3532.0,0.0,0,0,8,private_portal,Aalborg Øst,studio,28.8,1,1,1,1,open-ended,3,2018,C,0,4,0,3.93,1.62,16.5,1.08
3400.0,3400.0,3683.0,0.0768,60,1,3,studiebolig_central,Hasseris,studio,22.6,0,0,1,1,fixed,2,1959,E,1,2,1,2.67,4.22,29.3,0.99
2692.0,2600.0,2692.0,0.0,3,0,8,studiebolig_central,Vestbyen,shared_room,22.4,0,1,0,0,fixed,3,1983,E,0,2,0,2.12,5.31,31.2,1.08
2655.0,2600.0,2655.0,0.0,4,0,3,studiebolig_central,Vestbyen,shared_room,23.9,1,1,0,1,open-ended,3,2014,B,0,2,0,0.81,4.08,23.5,0.99
8502.0,8786.0,8994.0,0.0547,18,1,4,private_portal,Hasseris,2br,66.3,0,1,1,1,fixed,3,1937,G,2,3,0,2.89,3.66,22.4,1.0
5458.0,5452.0,5458.0,0.0,8,0,8,studiebolig_central,Nørresundby,1br,61.2,0,0,1,1,fixed,3,1986,E,2,2,0,0.7,5.26,33.1,1.08
2840.0,2600.0,2840.0,0.0,10,0,4,studiebolig_central,Hasseris,dorm_room,19.9,0,1,1,0,fixed,3,1943,E,2,4,0,2.0,3.77,24.2,1.0
2677.0,2600.0,2677.0,0.0,14,0,1,studiebolig_central,Centrum,shared_room,18.3,0,1,1,0,fixed,2,1983,F,6,6,1,0.55,2.27,16.8,0.96
3481.0,3400.0,3481.0,0.0,3,0,1,studiebolig_central,Skalborg,studio,41.1,1,1,1,1,fixed,2,1997,E,0,3,0,5.06,6.21,30.2,0.96
6841.0,6717.0,7045.0,0.029,18,1,9,private_portal,Vestbyen,1br,61.2,1,0,1,1,fixed,3,2020,A,2,2,0,0.84,4.08,24.9,1.04
3218.0,3151.0,3304.0,0.026,16,1,2,studiebolig_central,Centrum,shared_room,28.5,1,1,1,1,fixed,2,1955,E,2,4,0,0.48,4.21,22.8,0.97
3569.0,3400.0,3729.0,0.0429,60,1,4,private_portal,Skalborg,studio,36.0,1,1,1,0,open-ended,4,2006,D,1,3,0,5.88,6.65,30.5,1.0
4202.0,4222.0,4306.0,0.0242,18,1,4,studiebolig_central,Hasseris,studio,33.5,0,1,1,1,open-ended,3,1975,E,1,2,0,2.8,3.75,19.5,1.0
2750.0,2600.0,2750.0,0.0,8,0,9,private_portal,Centrum,shared_room,18.0,1,0,0,0,fixed,3,1983,E,5,5,1,0.73,3.95,25.9,1.04
2621.0,2600.0,2621.0,0.0,13,0,2,private_portal,Øgadekvarteret,shared_room,18.9,1,1,0,0,open-ended,3,2018,A,3,5,0,2.37,3.62,17.6,0.97
2684.0,2600.0,2684.0,0.0,2,0,6,studiebolig_central,Øgadekvarteret,dorm_room,23.2,1,1,1,0,open-ended,2,1960,E,2,5,0,2.7,3.77,22.9,1.03
2600.0,2600.0,2675.0,0.028,15,1,7,private_portal,Aalborg Øst,dorm_room,20.1,1,1,0,0,fixed,3,1998,D,0,4,0,3.27,0.65,11.9,1.04
3859.0,3710.0,3859.0,0.0,11,0,5,private_portal,Nørresundby,studio,44.8,1,0,0,1,fixed,2,1953,G,2,2,0,2.32,4.34,20.4,1.01
3555.0,3400.0,3641.0,0.0236,45,1,2,private_portal,Nørresundby,studio,27.5,1,0,1,1,open-ended,4,1947,E,1,3,0,2.21,4.69,22.1,0.97
5173.0,4726.0,5173.0,0.0,5,0,4,private_portal,Øgadekvarteret,studio,45.5,0,0,1,1,open-ended,4,2009,B,2,2,1,1.72,2.83,14.8,1.0
2761.0,2600.0,2917.0,0.0535,41,1,7,private_portal,Vestbyen,dorm_room,19.8,1,1,1,0,fixed,3,1971,F,2,2,0,0.85,2.99,16.7,1.04
5731.0,5695.0,5731.0,0.0,18,0,2,private_portal,Centrum,1br,49.0,0,1,1,1,open-ended,3,1995,D,3,3,0,0.21,3.64,26.5,0.97
2600.0,2600.0,2600.0,0.0,4,0,8,studiebolig_central,Hasseris,dorm_room,20.0,0,1,1,0,fixed,1,2020,C,0,2,0,1.48,4.76,28.5,1.08
2641.0,2641.0,2641.0,0.0,12,0,2,private_portal,Hasseris,dorm_room,20.4,1,1,0,0,open-ended,3,2016,B,2,2,0,2.01,5.09,33.5,0.97
2710.0,2600.0,2778.0,0.0245,30,1,8,studiebolig_central,Nørresundby,dorm_room,20.7,1,1,1,1,fixed,2,2010,D,1,4,0,1.83,4.77,25.7,1.08
7565.0,7565.0,7565.0,0.0,9,0,7,private_portal,Hasseris,2br,55.2,0,0,1,1,fixed,3,1970,G,1,4,0,3.74,3.41,23.8,1.04
7873.0,7778.0,7873.0,0.0,12,0,9,private_portal,Aalborg Øst,2br,79.3,0,1,1,1,fixed,4,2018,B,1,2,0,3.2,1.65,14.3,1.04
6399.0,6253.0,6726.0,0.0486,13,1,7,private_portal,Centrum,1br,59.1,0,0,1,1,open-ended,2,1988,E,2,5,1,0.52,3.65,19.1,1.04
2667.0,2600.0,2786.0,0.0427,33,1,7,private_portal,Hasseris,dorm_room,16.4,1,0,0,0,open-ended,3,1965,F,2,2,0,2.31,5.1,26.4,1.04
2600.0,2600.0,2600.0,0.0,4,0,8,private_portal,Øgadekvarteret,dorm_room,13.0,1,1,0,0,open-ended,4,2005,C,2,6,0,1.32,2.76,21.8,1.08
2791.0,2600.0,2791.0,0.0,7,0,6,private_portal,Centrum,dorm_room,17.0,1,1,0,0,open-ended,4,2019,B,5,6,1,0.58,2.79,16.0,1.03
2808.0,2777.0,2808.0,0.0,2,0,6,studiebolig_central,Aalborg Øst,shared_room,34.9,1,0,0,0,fixed,2,2010,C,1,2,0,4.52,1.75,11.2,1.03
2600.0,2600.0,2600.0,0.0,0,0,8,studiebolig_central,Aalborg Øst,shared_room,23.1,1,0,0,0,fixed,2,1990,D,1,2,0,3.96,1.23,16.4,1.08
8172.0,8159.0,8503.0,0.0389,36,1,2,private_portal,Centrum,2br,67.2,0,0,1,1,fixed,3,2012,C,3,5,1,0.33,3.22,17.3,0.97
2657.0,2600.0,2751.0,0.0342,20,1,7,studiebolig_central,Skalborg,shared_room,23.9,0,1,1,0,fixed,3,1994,C,0,3,0,3.96,6.27,32.0,1.04
2945.0,2913.0,2945.0,0.0,5,0,9,studiebolig_central,Hasseris,shared_room,22.9,1,0,1,1,fixed,4,2019,A,2,2,0,2.01,5.03,29.0,1.04
5573.0,5000.0,5573.0,0.0,12,0,6,studiebolig_central,Øgadekvarteret,1br,39.3,1,1,1,0,fixed,3,1970,G,5,5,1,1.8,3.4,18.3,1.03
3599.0,3530.0,3747.0,0.0395,25,1,3,private_portal,Centrum,studio,32.1,0,1,1,1,open-ended,4,1979,E,1,3,0,0.92,3.3,21.8,0.99
5706.0,5203.0,5706.0,0.0,25,0,8,private_portal,Hasseris,studio,35.2,0,1,1,0,open-ended,4,1996,E,4,6,1,2.86,3.48,20.5,1.08
2600.0,2600.0,2600.0,0.0,1,0,2,private_portal,Aalborg Øst,shared_room,17.1,0,0,1,1,open-ended,4,2020,A,3,5,0,4.86,0.49,12.5,0.97
5963.0,6052.0,6110.0,0.0241,26,1,2,private_portal,Hasseris,1br,55.4,0,0,1,1,open-ended,3,1964,E,0,3,0,2.82,4.9,23.5,0.97
6853.0,6599.0,6853.0,0.0,9,0,1,studiebolig_central,Øgadekvarteret,1br,50.2,1,1,1,1,open-ended,3,2017,B,3,4,0,1.6,2.21,18.9,0.96
5000.0,5000.0,5114.0,0.0223,21,1,6,studiebolig_central,Skalborg,1br,63.7,0,1,1,1,fixed,3,1971,G,2,4,1,4.64,5.81,30.1,1.03
2600.0,2600.0,2743.0,0.0521,13,1,3,private_portal,Øgadekvarteret,dorm_room,21.1,1,1,0,1,open-ended,3,1974,F,2,4,0,1.21,3.71,27.3,0.99
5092.0,4935.0,5092.0,0.0,1,0,3,studiebolig_central,Hasseris,studio,36.2,1,1,1,1,fixed,3,1963,G,0,3,0,2.33,4.09,26.0,0.99
3980.0,3977.0,3980.0,0.0,1,0,9,studiebolig_central,Øgadekvarteret,studio,31.6,1,0,1,1,open-ended,3,1970,F,1,2,1,1.57,3.07,23.4,1.04
4315.0,4315.0,4315.0,0.0,0,0,4,private_portal,Øgadekvarteret,studio,36.7,1,1,1,1,open-ended,3,2004,D,3,4,0,1.14,2.77,19.5,1.0
2660.0,2600.0,2660.0,0.0,1,0,2,private_portal,Aalborg Øst,shared_room,21.1,1,1,0,1,open-ended,3,1997,E,2,2,0,4.58,0.91,10.4,0.97
2600.0,2600.0,2600.0,0.0,1,0,3,studiebolig_central,Skalborg,dorm_room,18.2,1,1,1,0,fixed,3,1988,D,0,2,0,5.14,5.42,32.0,0.99
5099.0,5000.0,5099.0,0.0,6,0,9,studiebolig_central,Centrum,1br,35.3,0,1,1,1,open-ended,3,1985,E,1,6,0,1.21,3.44,25.4,1.04
6467.0,6348.0,6772.0,0.045,21,1,5,studiebolig_central,Centrum,1br,57.0,0,0,1,1,open-ended,2,1960,F,2,4,0,1.55,4.22,20.5,1.01
5537.0,5569.0,5774.0,0.041,16,1,6,studiebolig_central,Centrum,1br,43.9,1,0,1,1,fixed,2,1997,D,4,5,1,0.2,3.54,21.8,1.03
3061.0,2992.0,3061.0,0.0,5,0,3,studiebolig_central,Hasseris,shared_room,23.4,0,0,1,0,fixed,2,2021,B,1,2,0,1.0,4.45,22.7,0.99
2600.0,2600.0,2670.0,0.0262,23,1,3,private_portal,Centrum,dorm_room,18.4,1,1,1,1,open-ended,3,1955,E,0,5,0,0.28,3.39,25.0,0.99
7500.0,7500.0,7500.0,0.0,4,0,6,private_portal,Øgadekvarteret,2br,70.8,0,0,1,1,open-ended,3,1930,F,4,4,1,1.27,2.35,13.9,1.03
3507.0,3400.0,3637.0,0.0357,22,1,7,studiebolig_central,Vestbyen,studio,32.5,0,1,1,0,fixed,2,1985,E,2,3,1,2.19,3.24,18.4,1.04
2600.0,2600.0,2600.0,0.0,1,0,1,private_portal,Nørresundby,dorm_room,16.8,1,1,1,1,fixed,3,2006,D,2,2,1,1.83,4.21,24.7,0.96
7745.0,7500.0,7745.0,0.0,13,0,3,private_portal,Vestbyen,2br,68.0,0,0,1,1,fixed,3,2022,B,2,2,1,2.59,5.15,22.8,0.99
7528.0,7500.0,7528.0,0.0,2,0,2,private_portal,Øgadekvarteret,2br,65.3,0,0,1,1,open-ended,3,1992,C,4,4,0,1.29,2.79,16.6,0.97
5212.0,5000.0,5212.0,0.0,7,0,7,studiebolig_central,Skalborg,1br,60.2,1,0,1,1,fixed,3,1994,E,0,4,0,4.61,6.77,32.9,1.04
2600.0,2600.0,2703.0,0.0381,11,1,8,studiebolig_central,Centrum,dorm_room,19.4,1,1,0,0,fixed,3,1964,G,5,7,1,0.2,3.46,20.4,1.08
7944.0,7500.0,7944.0,0.0,7,0,7,studiebolig_central,Øgadekvarteret,2br,63.0,0,0,1,1,open-ended,3,1932,G,5,5,1,2.1,3.15,18.1,1.04
2821.0,2600.0,2821.0,0.0,3,0,8,studiebolig_central,Øgadekvarteret,dorm_room,19.2,1,1,1,0,fixed,3,1959,F,2,4,0,1.38,2.52,22.5,1.08
7251.0,7241.0,7251.0,0.0,18,0,8,studiebolig_central,Hasseris,1br,52.8,1,0,1,1,fixed,2,2010,C,4,4,0,2.72,4.06,24.4,1.08
2600.0,2600.0,2674.0,0.0277,19,1,7,private_portal,Nørresundby,dorm_room,16.5,1,1,1,1,fixed,3,1944,E,1,4,0,2.41,4.6,25.8,1.04
2653.0,2600.0,2653.0,0.0,15,0,5,private_portal,Øgadekvarteret,shared_room,21.2,0,0,1,0,open-ended,2,1988,F,3,4,0,2.38,3.39,21.5,1.01
2742.0,2600.0,2742.0,0.0,21,0,6,private_portal,Øgadekvarteret,dorm_room,15.2,1,1,1,0,open-ended,3,2015,A,0,6,0,1.21,2.83,19.8,1.03
2618.0,2600.0,2618.0,0.0,8,0,1,studiebolig_central,Vestbyen,shared_room,22.8,1,0,1,0,open-ended,4,1966,F,0,3,0,2.51,2.58,19.4,0.96
3515.0,3400.0,3515.0,0.0,1,0,1,studiebolig_central,Vestbyen,studio,40.3,0,0,1,1,open-ended,2,1990,C,2,2,0,1.41,3.51,18.4,0.96
3957.0,3957.0,3957.0,0.0,0,0,5,private_portal,Øgadekvarteret,studio,37.5,0,1,1,0,open-ended,4,2017,A,1,2,0,1.18,4.61,21.3,1.01
5000.0,5000.0,5000.0,0.0,2,0,4,studiebolig_central,Aalborg Øst,1br,38.7,1,0,1,1,fixed,3,1998,E,2,3,0,3.34,2.0,16.6,1.0
2727.0,2600.0,2727.0,0.0,4,0,3,private_portal,Øgadekvarteret,dorm_room,22.4,0,1,0,0,open-ended,3,2020,C,3,4,0,1.35,3.28,20.6,0.99
5575.0,5419.0,5575.0,0.0,7,0,8,private_portal,Aalborg Øst,1br,54.2,0,1,1,1,fixed,3,1984,E,2,2,1,3.86,1.09,15.5,1.08
3607.0,3400.0,3607.0,0.0,10,0,3,private_portal,Nørresundby,studio,26.1,0,0,0,1,open-ended,3,2020,C,2,2,0,2.48,4.72,24.4,0.99
2649.0,2600.0,2649.0,0.0,6,0,8,studiebolig_central,Aalborg Øst,dorm_room,19.4,1,1,0,0,fixed,4,2023,A,1,2,1,3.97,1.23,13.9,1.08
3176.0,3176.0,3176.0,0.0,9,0,4,private_portal,Centrum,shared_room,28.6,0,1,0,1,open-ended,2,1975,E,1,3,0,0.2,2.6,14.2,1.0
3541.0,3400.0,3541.0,0.0,0,0,2,private_portal,Aalborg Øst,studio,20.8,1,0,1,1,open-ended,2,2007,B,0,2,0,4.01,0.63,10.3,0.97
2600.0,2600.0,2600.0,0.0,0,0,7,private_portal,Vestbyen,dorm_room,19.5,1,1,1,0,fixed,2,1983,E,2,2,1,1.93,3.33,21.9,1.04
3400.0,3400.0,3400.0,0.0,5,0,2,private_portal,Aalborg Øst,studio,36.8,0,0,0,1,fixed,3,2020,C,0,2,0,4.27,0.5,8.5,0.97
2652.0,2600.0,2652.0,0.0,14,0,3,private_portal,Aalborg Øst,shared_room,20.6,1,0,0,1,fixed,2,1964,E,1,2,0,4.02,1.81,16.7,0.99
2600.0,2600.0,2657.0,0.0215,21,1,9,studiebolig_central,Vestbyen,shared_room,13.1,1,1,1,0,fixed,3,2009,D,0,3,0,1.07,5.85,32.2,1.04
2661.0,2600.0,2661.0,0.0,4,0,7,studiebolig_central,Aalborg Øst,shared_room,25.6,0,1,1,1,fixed,2,2002,D,1,3,1,4.03,1.45,13.6,1.04
2618.0,2600.0,2618.0,0.0,0,0,4,private_portal,Centrum,shared_room,13.9,0,0,1,0,fixed,3,1994,D,5,5,1,0.29,4.11,18.1,1.0
3496.0,3400.0,3496.0,0.0,22,0,3,studiebolig_central,Nørresundby,studio,32.5,0,1,0,1,fixed,2,1949,E,0,2,0,1.56,4.13,23.3,0.99
7788.0,7500.0,7788.0,0.0,17,0,8,studiebolig_central,Centrum,2br,50.0,0,0,1,1,fixed,2,2010,B,2,3,1,0.33,3.45,25.8,1.08
3400.0,3400.0,3400.0,0.0,6,0,5,studiebolig_central,Skalborg,studio,36.9,1,0,1,1,fixed,4,1957,F,2,2,1,5.23,6.6,36.5,1.01
9566.0,9566.0,9566.0,0.0,1,0,6,private_portal,Hasseris,1br,64.3,1,0,1,1,open-ended,2,1962,E,1,2,0,2.35,4.15,28.6,1.03
4299.0,4086.0,4299.0,0.0,19,0,1,studiebolig_central,Nørresundby,studio,39.8,1,1,1,1,fixed,3,2010,C,0,4,0,2.76,5.68,24.2,0.96
2740.0,2600.0,2813.0,0.026,14,1,7,private_portal,Nørresundby,shared_room,25.8,1,1,1,1,open-ended,3,1995,C,4,4,0,2.93,4.02,20.6,1.04
2768.0,2600.0,2768.0,0.0,25,0,6,private_portal,Vestbyen,dorm_room,12.2,1,0,1,0,open-ended,3,1981,F,1,3,0,2.34,5.13,22.1,1.03
2715.0,2600.0,2852.0,0.048,60,1,4,studiebolig_central,Skalborg,dorm_room,20.0,1,1,1,0,fixed,2,1951,G,0,3,1,4.81,6.21,27.4,1.0
5803.0,5640.0,5803.0,0.0,15,0,6,private_portal,Øgadekvarteret,1br,55.7,0,0,1,1,fixed,4,1960,F,7,7,1,1.92,4.38,20.7,1.03
12157.0,11391.0,12157.0,0.0,22,0,1,studiebolig_central,Centrum,2br,92.8,0,1,1,1,open-ended,3,1965,F,0,4,0,0.8,3.6,19.3,0.96
2735.0,2600.0,2822.0,0.0308,37,1,1,studiebolig_central,Øgadekvarteret,shared_room,20.5,1,1,1,1,fixed,3,1992,C,5,5,1,0.2,3.67,24.0,0.96
