age,membership_tier,bookings_30d,late_cancels_30d,lead_time_hours,class_start_hour,day_of_week,instructor_pop,received_reminder,rain_risk,distance_km,no_show_next_class
36,basic,1,0,58,12,Thu,4,1,low,1.5,0
41,basic,1,0,14,9,Sun,3,1,medium,7.3,0
20,basic,3,1,25,7,Sat,2,1,high,7.8,1
31,basic,4,1,49,15,Wed,1,1,low,15.0,1
28,basic,2,0,50,21,Wed,3,0,low,5.1,0
57,basic,2,0,93,14,Thu,1,0,high,14.8,0
28,basic,5,0,7,19,Fri,1,1,low,6.2,1
28,basic,9,1,58,19,Wed,4,0,low,8.1,0
27,plus,6,1,127,12,Thu,5,1,high,10.2,0
26,basic,3,1,66,21,Fri,1,1,high,15.1,1
53,plus,1,0,59,18,Sat,3,0,low,3.8,1
33,vip,2,1,159,18,Fri,3,1,medium,9.8,1
38,basic,5,1,123,18,Fri,2,1,low,5.6,1
38,basic,4,0,67,11,Fri,3,1,low,5.8,0
32,plus,2,1,3,6,Mon,4,0,low,8.9,0
26,plus,1,0,39,19,Sun,5,1,low,13.2,1
51,basic,1,1,121,7,Wed,3,1,low,16.0,1
36,basic,2,1,37,11,Thu,4,0,low,5.4,1
42,basic,1,0,8,13,Tue,3,0,medium,6.9,0
39,plus,5,1,14,15,Sat,5,0,low,4.2,0
36,basic,3,1,2,17,Fri,4,0,low,6.0,1
35,vip,9,1,107,6,Fri,3,0,high,9.7,0
18,plus,2,1,62,9,Wed,3,1,medium,15.4,1
41,plus,1,0,3,7,Sat,4,0,low,3.7,0
24,plus,1,0,125,19,Tue,5,1,medium,10.3,0
56,basic,1,1,39,19,Tue,3,0,medium,6.4,1
51,vip,1,0,134,18,Mon,4,1,medium,12.9,0
38,plus,1,0,114,14,Tue,3,1,low,10.3,0
24,basic,1,0,3,20,Fri,2,0,low,7.3,0
46,basic,5,3,55,12,Sun,5,0,low,7.0,1
31,basic,2,1,32,14,Wed,2,1,medium,8.4,1
27,basic,1,0,141,13,Wed,3,1,medium,5.0,1
27,vip,3,0,57,8,Fri,2,1,low,3.8,0
40,vip,8,0,39,6,Thu,4,0,medium,18.8,0
46,plus,2,0,68,13,Sun,4,0,medium,9.2,0
48,plus,3,1,141,13,Fri,3,1,low,1.6,0
32,vip,5,1,69,12,Wed,3,1,low,6.2,0
39,plus,2,0,7,8,Thu,4,1,low,5.6,0
52,basic,5,0,36,13,Fri,4,1,low,5.8,1
39,plus,1,1,19,14,Thu,5,1,low,7.1,1
31,basic,2,0,72,11,Tue,5,0,low,16.5,1
52,plus,3,0,119,7,Thu,4,1,low,11.6,0
26,plus,5,0,6,13,Sat,2,0,low,4.1,0
53,vip,1,0,81,12,Thu,4,1,low,11.9,0
39,plus,8,0,113,11,Wed,3,1,low,9.8,0
34,plus,1,0,23,6,Sat,4,0,medium,7.0,1
58,plus,1,0,41,13,Thu,2,1,low,7.5,1
34,plus,2,0,3,17,Sun,4,0,low,4.4,0
34,basic,3,0,34,11,Wed,3,1,low,8.6,0
36,vip,4,0,43,19,Wed,5,1,high,12.2,0
45,plus,3,0,5,11,Sun,4,0,low,5.7,0
37,basic,1,0,1,9,Mon,5,0,low,2.0,1
29,basic,1,0,3,18,Fri,3,0,medium,4.0,0
34,plus,1,0,150,13,Thu,5,0,medium,11.8,1
39,basic,2,0,107,21,Wed,3,0,low,11.0,0
30,vip,2,0,161,10,Mon,3,1,medium,5.0,0
53,basic,2,0,10,6,Sun,4,1,low,17.1,0
38,plus,1,0,160,18,Mon,4,1,medium,9.0,0
67,basic,9,2,9,11,Tue,5,1,low,12.0,0
26,basic,1,1,16,9,Mon,2,0,medium,2.4,1
61,basic,1,0,2,16,Thu,5,0,low,10.7,0
40,basic,3,0,29,18,Sun,2,0,low,9.5,0
37,plus,5,2,118,10,Fri,2,1,medium,6.1,1
29,basic,5,1,62,20,Thu,2,0,medium,14.6,1
27,basic,4,1,75,19,Fri,2,1,medium,15.7,1
36,plus,5,1,11,19,Mon,5,0,low,9.9,0
35,plus,3,0,67,17,Wed,2,1,low,7.4,0
24,basic,3,1,69,13,Wed,3,0,low,14.3,0
48,plus,1,0,146,13,Tue,3,1,low,8.0,0
25,basic,4,3,72,7,Sat,3,1,low,7.2,1
25,vip,4,2,2,9,Sun,1,0,low,10.9,1
27,basic,4,1,1,15,Sat,5,0,low,9.0,0
49,plus,1,0,12,10,Sun,5,0,high,8.7,0
34,basic,1,0,67,16,Fri,3,0,low,3.2,1
18,basic,2,1,2,20,Fri,3,0,medium,7.5,0
42,basic,1,0,148,11,Wed,3,0,low,0.2,1
54,basic,4,1,123,13,Wed,3,0,low,1.7,1
39,plus,2,0,66,19,Wed,3,1,low,4.4,0
50,basic,5,0,104,6,Tue,3,1,low,2.8,0
44,basic,1,1,49,8,Mon,3,1,low,10.1,1
35,vip,10,1,57,18,Fri,3,1,medium,10.4,0
40,plus,6,2,165,18,Sun,3,1,low,8.9,1
32,plus,6,2,48,20,Wed,4,1,medium,8.1,1
29,basic,6,1,146,13,Tue,2,1,low,4.9,0
31,vip,2,0,91,8,Sat,2,1,medium,6.2,1
30,plus,2,0,42,19,Sat,5,0,medium,11.8,1
40,basic,2,0,11,15,Fri,5,1,low,4.9,0
61,vip,3,0,62,10,Tue,4,1,low,8.0,0
27,basic,3,1,12,12,Wed,4,0,low,5.2,1
22,vip,2,0,32,19,Thu,1,1,medium,17.9,1
36,vip,1,0,32,13,Wed,5,1,medium,7.3,0
26,basic,4,1,14,10,Sat,1,0,low,14.7,0
44,plus,3,0,37,7,Wed,3,1,medium,6.2,0
40,basic,7,1,15,17,Tue,3,1,low,0.8,0
48,basic,1,0,70,17,Thu,2,0,low,8.8,0
33,basic,6,0,8,20,Sat,2,1,high,10.0,0
57,basic,3,0,150,6,Thu,4,1,medium,8.6,0
29,plus,1,0,5,12,Fri,5,0,low,7.3,0
25,basic,7,0,37,15,Sat,3,1,low,6.5,0
46,basic,1,0,155,8,Tue,1,1,low,13.6,1
40,basic,2,1,7,17,Sat,3,1,low,2.6,1
59,plus,4,1,139,19,Thu,5,1,medium,11.4,0
23,plus,3,1,133,9,Tue,3,1,low,14.1,1
28,basic,1,0,11,18,Mon,4,1,medium,8.5,0
59,basic,2,0,24,18,Sat,4,1,medium,8.6,0
42,basic,3,0,89,15,Sat,1,1,medium,7.0,0
54,basic,3,1,70,19,Thu,5,0,medium,3.7,1
36,vip,4,1,4,12,Tue,2,0,low,17.1,0
44,basic,1,0,60,13,Fri,3,1,high,14.7,1
41,plus,1,0,71,11,Mon,4,1,low,7.3,0
38,basic,3,0,113,7,Wed,3,1,medium,4.8,0
40,plus,2,0,157,8,Mon,4,0,medium,12.7,1
37,basic,4,1,28,9,Thu,2,1,low,9.9,1
28,basic,4,1,70,12,Sat,3,0,high,10.1,0
45,vip,7,2,30,21,Sun,3,1,medium,10.5,0
28,basic,3,2,4,13,Sun,3,0,low,4.1,1
36,basic,5,0,31,14,Tue,4,0,low,3.6,1
22,basic,2,1,82,10,Sun,1,1,low,14.7,1
27,basic,2,0,40,12,Fri,4,1,low,4.2,0
18,basic,1,0,159,7,Thu,4,0,low,4.8,0
34,basic,3,0,19,15,Sun,1,1,medium,11.8,0
53,plus,1,0,155,18,Thu,3,1,low,9.3,0
25,basic,2,1,105,18,Sat,3,1,low,4.3,1
38,basic,2,0,96,16,Sat,5,0,high,8.0,0
23,plus,6,2,41,21,Tue,5,1,medium,13.9,1
40,basic,1,0,52,17,Wed,3,0,low,3.6,0
37,vip,2,0,3,18,Fri,2,1,low,2.6,0
22,basic,1,1,17,19,Fri,2,1,low,3.9,1
18,basic,1,0,23,12,Tue,4,1,low,11.1,1
39,plus,2,0,48,13,Mon,3,1,low,18.6,1
43,basic,3,0,34,17,Fri,5,1,medium,14.1,0
38,basic,10,2,125,9,Wed,1,1,medium,12.9,1
50,basic,2,0,49,9,Sat,5,0,low,3.4,0
48,plus,3,0,73,12,Tue,3,1,low,3.6,0
51,basic,5,0,16,12,Sun,5,1,low,6.9,1
43,basic,1,0,6,19,Fri,2,1,medium,14.8,1
41,plus,2,1,6,14,Fri,3,0,low,9.2,1
46,plus,1,0,32,20,Mon,1,1,low,1.0,0
46,basic,9,4,155,7,Sat,4,1,low,7.4,0
42,basic,4,1,112,7,Fri,2,1,low,4.6,0
28,vip,9,1,5,9,Sat,5,0,medium,12.5,1
36,plus,4,0,70,20,Thu,1,1,low,3.7,1
38,plus,2,1,14,18,Mon,2,1,low,13.7,0
30,plus,3,1,36,12,Tue,4,1,low,1.7,0
48,basic,1,0,29,18,Thu,4,0,medium,3.9,1
31,plus,2,0,0,21,Sun,2,1,low,8.9,1
50,basic,2,0,154,14,Mon,4,0,low,6.1,0
35,plus,4,1,64,9,Sun,4,1,medium,4.1,1
26,basic,1,0,14,10,Fri,4,1,high,14.2,0
41,basic,2,0,5,20,Sun,3,0,low,3.7,0
38,plus,1,0,85,20,Sat,3,1,low,12.6,0
24,vip,1,0,50,11,Sat,4,1,low,6.3,0
30,plus,4,0,1,19,Sat,5,1,high,3.0,0
27,basic,8,2,36,18,Thu,3,1,low,6.4,1
26,plus,4,0,63,17,Thu,2,1,low,3.1,1
49,basic,3,0,50,15,Sat,5,0,low,8.1,0
38,plus,2,1,66,18,Sat,3,0,low,6.3,0
34,basic,3,1,54,16,Mon,5,1,low,9.0,0
29,basic,11,1,62,11,Tue,1,0,high,4.2,0
