age,membership_tier,bookings_30d,late_cancels_30d,lead_time_hours,class_start_hour,day_of_week,instructor_pop,received_reminder,rain_risk,distance_km,no_show_next_class
25,basic,4,0,16,20,Sat,2,1,low,11.8,1
21,basic,1,0,27,17,Wed,3,1,low,10.2,1
46,basic,2,0,36,14,Wed,5,1,low,5.8,0
30,plus,1,0,40,16,Thu,5,0,low,7.1,0
45,basic,2,0,72,14,Fri,3,0,medium,3.4,0
38,basic,2,0,95,11,Thu,2,1,high,3.6,1
37,basic,2,0,104,12,Thu,1,1,low,10.4,1
42,plus,6,0,2,18,Fri,3,0,medium,4.5,0
54,basic,1,0,69,21,Sat,4,1,low,9.8,0
59,basic,7,1,84,10,Thu,1,1,medium,14.0,0
35,plus,1,0,0,18,Fri,3,0,medium,10.8,1
43,basic,2,0,20,10,Fri,5,1,low,7.1,0
29,plus,6,0,25,11,Mon,3,1,medium,17.6,0
60,plus,1,0,45,13,Sun,2,1,low,14.7,0
41,basic,4,0,39,14,Wed,5,1,low,4.4,0
39,basic,1,0,162,15,Wed,3,0,medium,13.8,1
51,plus,4,0,149,8,Tue,5,1,medium,7.6,0
50,basic,4,0,64,11,Sat,4,1,low,3.5,1
32,vip,6,0,156,11,Sat,4,1,medium,6.5,0
23,plus,5,0,89,9,Thu,3,0,low,3.2,0
36,basic,1,0,63,16,Wed,5,1,medium,5.4,0
46,vip,1,0,47,18,Sat,2,1,low,6.9,1
40,vip,2,0,56,20,Wed,5,1,low,6.4,0
18,basic,3,0,1,17,Tue,3,0,medium,7.1,0
22,plus,3,0,15,12,Tue,4,0,low,9.2,0
54,basic,2,0,44,16,Tue,1,1,low,5.5,0
33,basic,4,0,42,21,Sat,2,1,medium,3.3,1
39,plus,9,0,4,11,Sun,5,0,low,1.7,0
42,basic,2,0,25,6,Thu,1,0,low,7.0,1
48,basic,20,1,71,12,Wed,3,1,low,5.2,0
37,basic,1,0,36,17,Fri,3,1,low,3.5,1
47,plus,1,0,2,13,Wed,5,0,low,6.4,0
31,vip,1,0,127,19,Sun,2,1,high,9.0,1
28,basic,4,0,10,13,Fri,3,1,medium,9.8,0
38,basic,7,0,1,19,Tue,5,0,medium,15.6,0
34,basic,5,1,2,19,Thu,5,0,low,4.7,0
40,plus,5,2,15,18,Sat,2,0,low,11.3,0
38,basic,1,0,154,21,Thu,4,0,low,13.6,0
26,plus,2,0,88,19,Tue,5,1,medium,6.8,1
42,plus,2,0,93,8,Fri,3,1,low,11.1,0
20,plus,1,0,5,11,Sat,4,0,medium,4.3,1
47,plus,2,0,70,19,Thu,1,1,low,4.8,1
64,basic,1,0,29,16,Wed,5,1,medium,10.2,0
46,basic,2,0,73,15,Sat,3,1,medium,15.1,1
68,plus,2,0,69,14,Thu,5,1,low,5.1,0
49,vip,1,0,33,20,Sun,5,1,low,3.6,1
40,plus,2,0,94,9,Wed,2,1,low,4.3,1
44,basic,3,0,6,12,Wed,4,1,low,3.6,0
42,plus,1,0,1,21,Sun,3,0,low,7.8,1
47,plus,4,0,80,8,Mon,2,1,medium,7.2,0
41,plus,2,1,54,9,Fri,3,1,low,15.7,0
43,basic,7,0,52,18,Fri,3,0,low,9.2,1
56,plus,4,1,107,8,Wed,3,1,low,12.7,0
52,vip,1,0,23,12,Sun,3,1,low,8.8,0
38,basic,4,0,80,12,Sun,1,1,low,13.7,0
35,basic,1,0,83,15,Tue,3,1,medium,10.2,0
41,plus,1,0,37,19,Tue,4,0,medium,11.3,0
32,plus,1,0,167,10,Mon,3,1,medium,4.6,0
43,plus,1,0,26,17,Thu,3,1,low,6.2,0
34,basic,1,0,4,19,Sun,4,0,medium,6.5,0
45,plus,2,0,59,8,Sat,3,1,high,11.0,0
25,basic,10,1,62,12,Thu,3,1,low,11.7,0
21,basic,4,0,8,19,Thu,1,1,low,11.3,0
32,basic,1,0,50,10,Mon,3,0,medium,12.8,0
50,plus,7,1,57,11,Wed,4,1,low,6.2,1
19,plus,2,0,6,6,Thu,5,0,medium,0.1,0
37,basic,1,0,110,17,Tue,3,1,medium,15.1,0
31,plus,13,2,0,19,Fri,5,0,medium,3.3,0
36,vip,5,0,64,14,Sun,5,1,medium,9.2,1
29,plus,3,0,76,12,Sat,4,0,low,16.7,0
46,basic,5,0,122,12,Sun,1,1,medium,18.7,1
45,basic,11,0,32,14,Fri,4,1,low,9.5,0
37,basic,1,0,68,6,Fri,2,1,medium,4.2,0
42,basic,1,0,4,18,Tue,3,0,low,3.1,1
40,basic,2,0,5,19,Wed,4,0,low,5.1,0
29,basic,1,0,39,16,Wed,5,1,medium,12.2,0
36,basic,1,0,34,19,Tue,4,1,medium,8.7,0
30,basic,3,0,74,17,Mon,3,1,low,15.9,0
54,basic,2,0,60,12,Fri,2,1,low,3.8,1
27,basic,3,0,38,12,Mon,3,1,high,9.9,0
39,basic,2,1,4,18,Wed,4,0,low,7.4,0
25,plus,1,0,65,14,Tue,1,1,medium,9.0,1
18,plus,2,0,43,9,Sat,4,1,medium,3.0,0
21,vip,1,0,140,17,Sat,3,1,low,10.2,0
31,basic,6,1,2,8,Thu,3,0,high,12.9,0
34,basic,11,1,110,18,Mon,1,1,low,11.7,1
56,vip,5,0,60,18,Tue,5,0,low,15.6,0
36,basic,7,0,66,18,Thu,2,1,low,4.2,0
35,basic,1,1,63,7,Thu,5,1,medium,14.4,0
46,plus,2,0,5,14,Sat,4,0,low,12.3,0
38,plus,11,0,29,18,Tue,5,1,low,10.0,1
25,plus,5,1,24,19,Mon,4,1,low,5.8,1
44,vip,2,0,6,11,Thu,4,1,medium,11.7,1
36,vip,3,0,48,18,Sat,5,0,low,10.8,0
36,basic,6,0,6,19,Wed,4,0,low,0.3,0
38,basic,3,0,1,19,Fri,5,0,medium,13.9,0
27,basic,1,0,4,13,Sat,5,0,medium,9.4,1
38,plus,2,0,88,19,Tue,5,1,low,12.0,1
38,basic,2,0,3,10,Sat,5,0,low,14.6,1
47,plus,9,0,3,19,Wed,4,0,low,6.8,1
31,basic,2,0,34,14,Tue,2,1,medium,14.7,0
34,plus,1,0,41,8,Mon,4,1,medium,11.0,0
45,basic,4,1,60,11,Sat,1,1,low,3.7,0
43,vip,4,0,63,19,Sat,4,1,medium,11.1,0
47,basic,12,0,68,20,Thu,2,1,low,6.0,0
44,vip,3,0,27,8,Tue,2,1,medium,10.9,0
55,basic,2,0,59,20,Fri,3,1,medium,15.1,0
46,basic,1,0,50,11,Tue,2,1,high,0.7,1
36,basic,7,0,17,21,Wed,3,1,high,14.9,1
38,basic,10,0,152,11,Mon,3,1,medium,15.3,0
22,vip,4,0,159,19,Fri,5,1,medium,2.2,0
48,basic,2,0,20,17,Sat,3,0,medium,4.2,0
46,plus,4,1,121,11,Sun,2,0,medium,6.2,0
46,basic,2,0,157,19,Sun,4,1,low,7.4,0
62,plus,2,0,1,13,Tue,5,0,medium,5.6,1
50,basic,1,0,3,13,Sun,2,0,low,15.5,1
50,basic,4,0,89,19,Fri,5,1,medium,9.9,1
44,plus,1,0,23,18,Thu,1,1,medium,6.4,1
39,basic,1,0,17,19,Sun,4,0,medium,9.3,0
50,plus,1,1,160,20,Thu,3,0,medium,14.0,0
26,basic,3,0,39,13,Sat,5,1,low,6.8,1
18,plus,10,1,162,12,Sat,4,0,low,15.3,1
41,basic,1,0,1,16,Tue,2,0,medium,10.6,0
48,basic,17,1,13,18,Tue,5,0,low,8.5,0
43,plus,3,0,105,19,Sat,5,1,medium,6.6,0
43,basic,8,0,54,18,Fri,3,1,medium,13.6,0
48,basic,1,0,15,19,Tue,2,1,low,15.4,1
38,basic,1,0,83,21,Mon,1,1,low,6.8,1
40,plus,3,0,90,11,Fri,2,1,medium,10.9,0
40,plus,1,0,3,8,Wed,3,0,low,7.5,1
46,basic,6,0,29,21,Sun,3,1,low,16.3,0
27,basic,2,0,44,17,Wed,3,1,low,8.0,0
35,basic,3,0,3,19,Sat,2,0,medium,3.5,0
33,basic,1,0,16,16,Fri,3,1,medium,8.7,0
28,basic,1,0,115,8,Fri,3,1,low,9.0,0
46,plus,6,1,50,12,Mon,5,1,low,8.6,0
42,vip,1,0,101,20,Sat,1,1,medium,6.9,0
43,basic,7,0,23,19,Fri,2,1,low,12.5,1
35,basic,2,0,47,20,Sat,3,1,low,2.8,0
56,basic,5,0,6,17,Fri,3,1,low,4.3,0
30,basic,3,0,0,17,Tue,4,0,low,7.5,1
30,basic,1,0,11,8,Tue,4,0,low,5.1,1
34,basic,2,0,33,19,Thu,5,1,low,13.2,1
37,basic,3,0,41,19,Sun,3,1,low,3.9,1
25,plus,2,0,148,11,Mon,3,1,low,10.5,0
25,basic,1,0,24,19,Sun,3,1,low,3.0,0
43,plus,1,0,47,13,Thu,5,1,high,13.9,0
36,basic,5,0,17,15,Sun,4,1,low,13.1,0
50,plus,2,1,44,13,Sat,3,1,low,6.7,0
33,basic,1,0,4,14,Sat,4,0,medium,12.7,0
55,basic,5,0,166,12,Sat,3,1,medium,13.3,0
18,basic,2,0,27,19,Thu,2,1,low,2.8,1
46,vip,4,0,76,12,Fri,1,1,medium,5.4,0
46,plus,7,0,46,18,Sat,5,1,low,13.9,0
18,basic,6,0,83,19,Sat,2,1,medium,12.2,0
25,basic,1,0,132,13,Mon,3,1,low,16.3,0
46,basic,1,0,60,13,Tue,3,1,low,1.2,0
52,basic,3,1,109,6,Fri,2,1,high,6.3,0
39,basic,1,0,74,13,Tue,3,1,low,11.1,0
